delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_error,chern_mag_error,is_gapped
5.395301357170917,0.35629377432487136,-0.0002633433402971612,0.07414688712860272,-0.09785937683845328,21,0.10639714638622388,1.3876197913029424,0.0766760081205814,-1.0000000000000016,1.0068705481655573,2.006870548165559,2.006870548165559,1.5543122344752192e-15,1.5543122344752192e-15,True
5.542729904755078,0.35944321668136825,0.008290771677024869,0.08358073289415557,-0.10898972475745154,21,0.0762711701323806,1.3484341749942819,0.05656276854055856,-1.0000000000000118,1.0117584909272248,2.0117584909272366,2.0117584909272366,1.176836406102666e-14,1.176836406102666e-14,True
6.398559824926248,0.3397278788985607,-0.0028957319473041417,0.07510967765832673,-0.10719383281064598,21,0.07687517192186055,1.237562173862055,0.062118230134617425,-1.0000000000000182,1.0104472090427272,2.0104472090427454,2.0104472090427454,1.8207657603852567e-14,1.8207657603852567e-14,True
5.587273158862388,0.39493642818970826,0.004168132221408135,0.07294830770314997,-0.12893214448623624,21,0.08418037293361902,1.3603638039916208,0.0618807797492218,-0.9999999999999841,1.0105382268336347,2.010538226833619,2.010538226833619,1.587618925213974e-14,1.587618925213974e-14,True
5.7858430039477895,0.32889470001595555,-0.0013142328968143626,0.08056891022243727,-0.0706651803404901,21,0.08293207257871149,1.310711638113807,0.06327255375412377,-0.999999999999966,1.0102309973371502,2.010230997337116,2.010230997337116,3.397282455352979e-14,3.397282455352979e-14,True
5.383555679222493,0.40268643438528656,0.006817155687475773,0.05908162724821668,-0.12762812117786612,21,0.09413594014886217,1.3893157226804014,0.06775705378705862,-1.0000000000001077,1.0091727228734717,2.009172722873579,2.009172722873579,1.0769163338864018e-13,1.0769163338864018e-13,True
5.554176821625639,0.352489774699832,-0.008124655454683589,0.0877740807577722,-0.09315996041968258,21,0.08479679171414656,1.3754367024366876,0.061650813566282464,-0.9999999999998863,1.0108320527315182,2.0108320527314048,2.0108320527314048,1.1368683772161603e-13,1.1368683772161603e-13,True
5.5230441331582405,0.3725511782987376,-0.0011222947759958746,0.07904894630029459,-0.05992676203272501,21,0.08530227910780064,1.3480483842435569,0.06327835121116006,-0.9999999999999928,1.0104943459368398,2.0104943459368325,2.0104943459368325,7.216449660063518e-15,7.216449660063518e-15,True
5.763894472373103,0.3496705031666456,-0.015959899485368363,0.08439681212977616,-0.07660937381869969,21,0.08879822133628323,1.3495240329802238,0.0657996591140252,-0.9999999999999114,1.0099128785576108,2.009912878557522,2.009912878557522,8.859579736508749e-14,8.859579736508749e-14,True
4.930449561690129,0.399620029111608,0.0006648601565259656,0.0935581499619534,-0.11083159597780685,21,0.08732469508351026,1.479029166968768,0.05904190196768057,-0.9999999999999992,1.0115277921189247,2.011527792118924,2.011527792118924,7.771561172376096e-16,7.771561172376096e-16,True
5.56939108918548,0.35105908217986076,-0.0062010018056621995,0.06691923813957307,-0.08583615616867273,21,0.11743644499741102,1.364753697775357,0.08604955252280361,-0.9999999999999989,1.0051632031930742,2.005163203193073,2.005163203193073,1.1102230246251565e-15,1.1102230246251565e-15,True
5.271062556487325,0.36897126701148786,0.015405627901339196,0.08511663832392927,-0.11623011631770488,21,0.07681405431310728,1.3835858966890344,0.05551809576617237,-0.9999999999999881,1.012524164818017,2.012524164818005,2.012524164818005,1.1879386363489175e-14,1.1879386363489175e-14,True
5.893572978068044,0.34287629608596804,-0.022836426029747607,0.08083504408566845,-0.0704260730713518,21,0.09690531335788344,1.3407024052191057,0.0722795103377521,-0.9999999999999435,1.0085834203743766,2.00858342037432,2.00858342037432,5.651035195342047e-14,5.651035195342047e-14,True
5.44316864850739,0.3720559819891935,-0.007010134838675993,0.09161686539675103,-0.11531515871200998,21,0.08343908223344343,1.403861781498176,0.059435396940857484,-0.9999999999998888,1.0117408065966884,2.011740806596577,2.011740806596577,1.1124434706744069e-13,1.1124434706744069e-13,True
5.611157886678478,0.3561838293869634,0.008190111825835854,0.07493911942768611,-0.08147399714349153,21,0.08728152467749273,1.323332094911784,0.06595587382267117,-0.9999999999999681,1.0102558763022584,2.0102558763022267,2.0102558763022267,3.186340080674199e-14,3.186340080674199e-14,True
5.328467743579332,0.394648205691056,0.0005117442286782722,0.08179571671877166,-0.09544179674785304,21,0.08925211583247927,1.39640132976388,0.06391580552817941,-0.9999999999999768,1.010816824317364,2.0108168243173408,2.0108168243173408,2.3203661214665772e-14,2.3203661214665772e-14,True
5.536712979286891,0.3410503585449698,-0.0018672018734923988,0.08090448254944119,-0.09550714024700108,21,0.09962472498865904,1.365489248271891,0.07295899628264385,-0.9999999999999891,1.0087564465635306,2.0087564465635195,2.0087564465635195,1.0880185641326534e-14,1.0880185641326534e-14,True
5.27200436601489,0.388132766769739,0.008304909891264388,0.06807343079733269,-0.09819244778996095,21,0.09882320080754914,1.3900526980733587,0.07109313261613757,-1.000000000000057,1.0092198686898404,2.0092198686898977,2.0092198686898977,5.706546346573305e-14,5.706546346573305e-14,True
5.3502051846904815,0.3855639905865297,-0.003688105366681108,0.08581336980357439,-0.08911464887796773,21,0.09018184868497392,1.3987949972309544,0.06447109752572559,-1.0000000000000135,1.0107946192991968,2.0107946192992103,2.0107946192992103,1.354472090042691e-14,1.354472090042691e-14,True
5.848584292943154,0.37915294800399085,0.0073540744954695295,0.06523152982517492,-0.12764408212152706,21,0.08784768638088103,1.3090116125335394,0.06710993664208628,-1.0000000000001497,1.0102123664890117,2.0102123664891614,2.0102123664891614,1.496580637194711e-13,1.496580637194711e-13,True
5.551752714554548,0.37436949500472216,-0.005760230376785332,0.08405254000964853,-0.08061599103914831,21,0.08955432001194485,1.3640966287155352,0.06565100897307492,-1.000000000000011,1.0106922941154397,2.010692294115451,2.010692294115451,1.1102230246251565e-14,1.1102230246251565e-14,True
5.525370457149332,0.35701378514204474,-0.01819863886474448,0.06459583642207506,-0.08811522296896879,21,0.13580642755311323,1.4006352922454712,0.09696059231478525,-1.0000000000000002,1.0032903036797718,2.003290303679772,2.003290303679772,2.220446049250313e-16,2.220446049250313e-16,True
5.460547722828148,0.4172627252999965,-0.020829473402236287,0.08189357100240141,-0.13133099039498466,21,0.11090332924769108,1.4411822838994246,0.07695302009098987,-1.0000000000000056,1.0081037766713747,2.0081037766713803,2.0081037766713803,5.551115123125783e-15,5.551115123125783e-15,True
