delta,t_hh1,t_th2,t_hh3,t_tt1,ratio_nk21,gap_nk21,bw_nk21,chern_nk21,q_nk21,trace_nk21,chern_mag_error_nk21
5.238166074690271,0.458376698420546,-0.0551653234936773,0.059445224004584,-0.1263547393781965,0.03166148319250497,1.5608227951003801,0.04941796469354931,-1.0,1.0017327569956738,0.0017327569956737676,0.0
5.870205965448493,0.3783277075530383,-0.0183876361286657,0.0642380577097743,-0.1371646771436244,0.03138606522074093,1.367399382218696,0.042917286193116855,-0.9999999999999988,1.0043303154633685,0.004330315463369705,1.2212453270876722e-15
5.482730921905951,0.4371595752445736,-0.0396787284031487,0.0616310824649548,-0.1258058939806667,0.03156849636741001,1.4777828776638697,0.046651383405352576,-1.0000000000000009,1.0032571530669938,0.003257153066992924,8.881784197001252e-16
5.730987741183139,0.3956663577744707,-0.0344170200375241,0.0585613944579203,-0.0992143920529185,0.031981325760631694,1.407703480274197,0.045020223577024066,-0.9999999999999994,1.0024530873953774,0.002453087395377973,5.551115123125783e-16
5.799241538890457,0.3818604374381933,-0.028701419378548,0.0620917403182535,-0.0482296005032437,0.031935017384518094,1.3581186135111876,0.043371541532717384,-0.9999999999999982,1.004006084053063,0.004006084053064685,1.7763568394002505e-15
5.681373801802473,0.4240629892770255,-0.0561684481757021,0.0545027885853387,-0.1072859226388805,0.03273776937653395,1.4700045241751485,0.048124669094907535,-1.0000000000000002,1.0011547309274191,0.0011547309274189121,2.220446049250313e-16
5.10356645307505,0.4731201769447533,-0.0496868630644188,0.0385326832872623,-0.0851345233718711,0.03219749887086535,1.5499283004983466,0.049903814705217764,-0.9999999999999938,1.003318796306201,0.003318796306207128,6.217248937900877e-15
5.773084949344625,0.448404162180945,-0.0612866718534847,0.0475871707361202,-0.084013206806015,0.03230197493156426,1.4534362792973297,0.04694886225848838,-1.000000000000001,1.0021471992220339,0.0021471992220327696,1.1102230246251565e-15
4.6780694421397095,0.4783317153171987,-0.0329346867607566,0.0514515464999843,-0.0779216006054548,0.03244002487138749,1.5910546684532625,0.05161385301636101,-0.99999999999999,1.0042301150264634,0.004230115026473413,9.992007221626409e-15
4.813697752458009,0.4435020190525097,-0.0496161690896058,0.0666435725763511,-0.0162228959049098,0.033075743499449084,1.5661083185336113,0.051800197036171225,-0.9999999999999997,1.0023141244698222,0.002314124469822487,3.3306690738754696e-16
5.647532423933099,0.4621351657027349,-0.0690834603164021,0.0312952384884493,0.0029388959278252,0.03396414558223867,1.4479248728855114,0.049177531174827926,-0.9999999999999978,1.003745301906254,0.0037453019062563264,2.220446049250313e-15
5.043495483214543,0.4709836514981156,-0.0424355392140121,0.0641401291654828,-0.2086960450578339,0.03373270501588662,1.619927752531194,0.054644545023182944,-1.0000000000000007,1.0031754221650573,0.0031754221650566183,6.661338147750939e-16
