delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_mag_error,is_gapped,round_seed,stage,score
5.906523959620784,0.4550332367500233,-0.0705634044839546,0.035992931121242605,-0.13905767448743084,11,0.02899515633336547,1.487560207439992,0.0194917531326443,-0.9999999929261243,1.0022305807233862,0.0022305877972619292,0.0022305877972619292,7.073875707419575e-09,True,20260222,seed_stage2,0.006832541054472008
5.234162961965284,0.4540593329478745,-0.06567649971091383,0.042491137085688094,0.03221987978062774,11,0.029507025456504632,1.5049009578558397,0.019607287311814724,-1.0000000195433645,1.0022431147146214,0.0022430951712568703,0.0022430951712568703,1.954336448228844e-08,True,20260230,polish,0.0068816985693286705
5.59703981721682,0.45414144144051993,-0.045724991695773064,0.04258649074216833,-0.14043666104737804,11,0.020913240554607526,1.4875020711459972,0.014059301805540079,-1.00000009062073,1.0036171946407053,0.0036171040199752813,0.0036171040199752813,9.062073003107685e-08,True,20260230,polish,0.006965557295664458
5.10343776180448,0.4889920235655966,-0.05735910561230296,0.03892960131761456,-0.09437173994432846,11,0.025857530847338106,1.582932938975222,0.01633520297080814,-1.0000000475264714,1.0031731219790423,0.0031730744525708676,0.0031730744525708676,4.752647142503008e-08,True,20260230,polish,0.0070783223319552556
4.7285961086512085,0.47988510605109014,-0.05571492542759985,0.06127081004455665,-0.06463967173201027,11,0.038297712440720666,1.6344311197796555,0.023431830180695373,-0.99999999142688,1.0015425167331613,0.001542525306281295,0.001542525306281295,8.573119991694966e-09,True,20260230,polish,0.007128413631441619
5.19698873404588,0.4827200479891751,-0.05460994144945301,0.046502018894577946,-0.11205596778935456,11,0.02821101170869955,1.5676415202909106,0.017995830898549035,-1.0000000325807012,1.0029281077449554,0.002928075164254196,0.002928075164254196,3.258070124800838e-08,True,20260230,polish,0.007258213377911497
5.996457811010417,0.43687285975126566,-0.06382136197752532,0.04516134336258013,-0.10506673859877692,11,0.03344546676009874,1.4387304600875135,0.023246513289267787,-0.9999999960852497,1.0017580207379067,0.0017580246526569532,0.0017580246526569532,3.914750301703407e-09,True,20260230,polish,0.007340090883135265
5.28096302224832,0.43357439330296255,-0.06024943153515909,0.0558436043634218,0.008939414378891663,11,0.03691215598094266,1.4946790549543871,0.024695706987122465,-0.9999999883855215,1.001599414406562,0.001599426021040573,0.001599426021040573,1.161447849007402e-08,True,20260222,seed_stage2,0.00756545326468914
5.39110898656838,0.44218102086566585,-0.059521449248080394,0.046695220484922126,0.024412072378978508,11,0.031245724157440424,1.4668845108536015,0.021300739033134983,-1.0000000089051146,1.0024653161025483,0.0024653071974336527,0.0024653071974336527,8.90511464568533e-09,True,20260230,polish,0.007646908892446357
4.013824698670577,0.5069253951943071,-0.04658334396802911,0.07013480645972944,-0.08179549376233487,11,0.04664897705165161,1.7842035133795795,0.026145547131723023,-0.9999999958460498,1.0015860709489768,0.0015860751029269649,0.0015860751029269649,4.1539501838272486e-09,True,20260230,polish,0.007969730649120899
