sector_kx,sector_ky,kvec_x,kvec_y,eig_index,energy,sector_dimension,solver
1,4,1.2091995761561447,7.67944870877505,6,-13.585324974917116,173583,sparse
1,4,1.2091995761561447,7.67944870877505,7,-13.584495969677697,173583,sparse
1,4,1.2091995761561447,7.67944870877505,8,-13.582080545857266,173583,sparse
1,4,1.2091995761561447,7.67944870877505,9,-13.576583028441785,173583,sparse
1,5,1.209199576156145,9.075712110370514,0,-13.604146216277814,173583,sparse
1,5,1.209199576156145,9.075712110370514,1,-13.603158953544156,173583,sparse
1,5,1.209199576156145,9.075712110370514,2,-13.602140681083311,173583,sparse
1,5,1.209199576156145,9.075712110370514,3,-13.596149616844254,173583,sparse
1,5,1.209199576156145,9.075712110370514,4,-13.592332026112397,173583,sparse
1,5,1.209199576156145,9.075712110370514,5,-13.591434899166213,173583,sparse
1,5,1.209199576156145,9.075712110370514,6,-13.590792759094398,173583,sparse
1,5,1.209199576156145,9.075712110370514,7,-13.585273358367688,173583,sparse
1,5,1.209199576156145,9.075712110370514,8,-13.584686856088286,173583,sparse
1,5,1.209199576156145,9.075712110370514,9,-13.578677735476814,173583,sparse
1,6,1.2091995761561454,10.471975511965976,0,-13.600361707211757,173583,sparse
1,6,1.2091995761561454,10.471975511965976,1,-13.598859931639558,173583,sparse
1,6,1.2091995761561454,10.471975511965976,2,-13.597820538003125,173583,sparse
1,6,1.2091995761561454,10.471975511965976,3,-13.594596006733294,173583,sparse
1,6,1.2091995761561454,10.471975511965976,4,-13.59297878867102,173583,sparse
1,6,1.2091995761561454,10.471975511965976,5,-13.592155609468586,173583,sparse
1,6,1.2091995761561454,10.471975511965976,6,-13.580030733488723,173583,sparse
1,6,1.2091995761561454,10.471975511965976,7,-13.578433805586835,173583,sparse
1,6,1.2091995761561454,10.471975511965976,8,-13.577682908051694,173583,sparse
1,6,1.2091995761561454,10.471975511965976,9,-13.576117709247583,173583,sparse
1,7,1.2091995761561458,11.868238913561441,0,-13.59802189148209,173583,sparse
1,7,1.2091995761561458,11.868238913561441,1,-13.59699735727774,173583,sparse
1,7,1.2091995761561458,11.868238913561441,2,-13.596064138911485,173583,sparse
1,7,1.2091995761561458,11.868238913561441,3,-13.594613207859188,173583,sparse
1,7,1.2091995761561458,11.868238913561441,4,-13.593698324564723,173583,sparse
1,7,1.2091995761561458,11.868238913561441,5,-13.59162008128259,173583,sparse
1,7,1.2091995761561458,11.868238913561441,6,-13.579579786394714,173583,sparse
1,7,1.2091995761561458,11.868238913561441,7,-13.577408074812787,173583,sparse
1,7,1.2091995761561458,11.868238913561441,8,-13.576774415635718,173583,sparse
1,7,1.2091995761561458,11.868238913561441,9,-13.575687458115231,173583,sparse
1,8,1.2091995761561445,13.264502315156903,0,-13.598024261708805,173583,sparse
1,8,1.2091995761561445,13.264502315156903,1,-13.596978936591109,173583,sparse
1,8,1.2091995761561445,13.264502315156903,2,-13.59608778157512,173583,sparse
1,8,1.2091995761561445,13.264502315156903,3,-13.594623499301534,173583,sparse
1,8,1.2091995761561445,13.264502315156903,4,-13.59371198853001,173583,sparse
1,8,1.2091995761561445,13.264502315156903,5,-13.59157161922493,173583,sparse
1,8,1.2091995761561445,13.264502315156903,6,-13.579618922771454,173583,sparse
1,8,1.2091995761561445,13.264502315156903,7,-13.577399855732304,173583,sparse
1,8,1.2091995761561445,13.264502315156903,8,-13.576778998766201,173583,sparse
1,8,1.2091995761561445,13.264502315156903,9,-13.575657026591678,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,0,-13.600263106740242,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,1,-13.598756935815441,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,2,-13.597749660600973,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,3,-13.594546900788506,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,4,-13.592951898289401,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,5,-13.592084433538433,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,6,-13.580108708378079,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,7,-13.578430896248129,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,8,-13.577692289226743,173583,sparse
2,0,2.4183991523122903,4.1887902047863905,9,-13.576153100799875,173583,sparse
2,1,2.41839915231229,5.585053606381854,0,-13.598024261708744,173583,sparse
2,1,2.41839915231229,5.585053606381854,1,-13.596978936591137,173583,sparse
2,1,2.41839915231229,5.585053606381854,2,-13.5960877815751,173583,sparse
2,1,2.41839915231229,5.585053606381854,3,-13.59462349930155,173583,sparse
2,1,2.41839915231229,5.585053606381854,4,-13.593711988529998,173583,sparse
2,1,2.41839915231229,5.585053606381854,5,-13.59157161922489,173583,sparse
2,1,2.41839915231229,5.585053606381854,6,-13.579618922771472,173583,sparse
2,1,2.41839915231229,5.585053606381854,7,-13.577399855732393,173583,sparse
2,1,2.41839915231229,5.585053606381854,8,-13.576778998766216,173583,sparse
2,1,2.41839915231229,5.585053606381854,9,-13.575657026591742,173583,sparse
2,2,2.4183991523122903,6.981317007977318,0,-13.598021891482093,173583,sparse
2,2,2.4183991523122903,6.981317007977318,1,-13.596997357277761,173583,sparse
2,2,2.4183991523122903,6.981317007977318,2,-13.596064138911476,173583,sparse
2,2,2.4183991523122903,6.981317007977318,3,-13.594613207859258,173583,sparse
2,2,2.4183991523122903,6.981317007977318,4,-13.593698324564704,173583,sparse
2,2,2.4183991523122903,6.981317007977318,5,-13.591620081282462,173583,sparse
2,2,2.4183991523122903,6.981317007977318,6,-13.579579786394774,173583,sparse
2,2,2.4183991523122903,6.981317007977318,7,-13.577408074812839,173583,sparse
2,2,2.4183991523122903,6.981317007977318,8,-13.576774415635816,173583,sparse
2,2,2.4183991523122903,6.981317007977318,9,-13.575687458115302,173583,sparse
2,3,2.4183991523122907,8.377580409572781,0,-13.600361707211869,173583,sparse
2,3,2.4183991523122907,8.377580409572781,1,-13.59885993163958,173583,sparse
2,3,2.4183991523122907,8.377580409572781,2,-13.597820538003166,173583,sparse
2,3,2.4183991523122907,8.377580409572781,3,-13.594596006733344,173583,sparse
2,3,2.4183991523122907,8.377580409572781,4,-13.592978788670958,173583,sparse
2,3,2.4183991523122907,8.377580409572781,5,-13.59215560946852,173583,sparse
2,3,2.4183991523122907,8.377580409572781,6,-13.580030733488693,173583,sparse
2,3,2.4183991523122907,8.377580409572781,7,-13.578433805586856,173583,sparse
2,3,2.4183991523122907,8.377580409572781,8,-13.5776829080518,173583,sparse
2,3,2.4183991523122907,8.377580409572781,9,-13.576117709247619,173583,sparse
2,4,2.4183991523122907,9.773843811168245,0,-13.604146216277806,173583,sparse
2,4,2.4183991523122907,9.773843811168245,1,-13.60315895354423,173583,sparse
2,4,2.4183991523122907,9.773843811168245,2,-13.602140681083373,173583,sparse
2,4,2.4183991523122907,9.773843811168245,3,-13.59614961684433,173583,sparse
2,4,2.4183991523122907,9.773843811168245,4,-13.592332026112311,173583,sparse
2,4,2.4183991523122907,9.773843811168245,5,-13.591434899166217,173583,sparse
2,4,2.4183991523122907,9.773843811168245,6,-13.5907927590944,173583,sparse
2,4,2.4183991523122907,9.773843811168245,7,-13.58527335836766,173583,sparse
2,4,2.4183991523122907,9.773843811168245,8,-13.584686856088316,173583,sparse
2,4,2.4183991523122907,9.773843811168245,9,-13.578677735476791,173583,sparse
2,5,2.4183991523122903,11.170107212763709,0,-13.600880965308402,173583,sparse
2,5,2.4183991523122903,11.170107212763709,1,-13.599892762338017,173583,sparse
2,5,2.4183991523122903,11.170107212763709,2,-13.599262879966048,173583,sparse
2,5,2.4183991523122903,11.170107212763709,3,-13.593877871693154,173583,sparse
2,5,2.4183991523122903,11.170107212763709,4,-13.592903883886498,173583,sparse
2,5,2.4183991523122903,11.170107212763709,5,-13.592561302905608,173583,sparse
2,5,2.4183991523122903,11.170107212763709,6,-13.58532497491714,173583,sparse
2,5,2.4183991523122903,11.170107212763709,7,-13.58449596967765,173583,sparse
2,5,2.4183991523122903,11.170107212763709,8,-13.582080545857302,173583,sparse
2,5,2.4183991523122903,11.170107212763709,9,-13.576583028441828,173583,sparse
2,6,2.4183991523122903,12.566370614359172,0,-13.6000679147474,173583,sparse
2,6,2.4183991523122903,12.566370614359172,1,-13.598560358081617,173583,sparse
2,6,2.4183991523122903,12.566370614359172,2,-13.597631153127555,173583,sparse
2,6,2.4183991523122903,12.566370614359172,3,-13.59445910392658,173583,sparse
2,6,2.4183991523122903,12.566370614359172,4,-13.592909449990536,173583,sparse
2,6,2.4183991523122903,12.566370614359172,5,-13.591949494272976,173583,sparse
2,6,2.4183991523122903,12.566370614359172,6,-13.580272230089186,173583,sparse
2,6,2.4183991523122903,12.566370614359172,7,-13.57843673895745,173583,sparse
2,6,2.4183991523122903,12.566370614359172,8,-13.577716568319115,173583,sparse
2,6,2.4183991523122903,12.566370614359172,9,-13.576223239400576,173583,sparse
2,7,2.4183991523122907,13.962634015954636,0,-13.600869626168238,173583,sparse
2,7,2.4183991523122907,13.962634015954636,1,-13.59987164429791,173583,sparse
2,7,2.4183991523122907,13.962634015954636,2,-13.599224575398532,173583,sparse
2,7,2.4183991523122907,13.962634015954636,3,-13.593957384990114,173583,sparse
2,7,2.4183991523122907,13.962634015954636,4,-13.592942091762927,173583,sparse
2,7,2.4183991523122907,13.962634015954636,5,-13.5926294306798,173583,sparse
2,7,2.4183991523122907,13.962634015954636,6,-13.585430883392856,173583,sparse
2,7,2.4183991523122907,13.962634015954636,7,-13.584577388309707,173583,sparse
2,7,2.4183991523122907,13.962634015954636,8,-13.582199514965936,173583,sparse
2,7,2.4183991523122907,13.962634015954636,9,-13.576627463672649,173583,sparse
2,8,2.4183991523122894,15.3588974175501,0,-13.60414054264858,173583,sparse
2,8,2.4183991523122894,15.3588974175501,1,-13.603149076476626,173583,sparse
2,8,2.4183991523122894,15.3588974175501,2,-13.60212419276877,173583,sparse
2,8,2.4183991523122894,15.3588974175501,3,-13.596211413818267,173583,sparse
2,8,2.4183991523122894,15.3588974175501,4,-13.592406950118015,173583,sparse
2,8,2.4183991523122894,15.3588974175501,5,-13.5915210102163,173583,sparse
2,8,2.4183991523122894,15.3588974175501,6,-13.590855719549426,173583,sparse
2,8,2.4183991523122894,15.3588974175501,7,-13.585334753529835,173583,sparse
2,8,2.4183991523122894,15.3588974175501,8,-13.584766103306603,173583,sparse
2,8,2.4183991523122894,15.3588974175501,9,-13.578708316964088,173583,sparse
