delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,berry_std,chern_mag_error,is_gapped,round_seed,stage
4.804171496546494,0.38889596092857526,-0.02238927681831139,0.10094838531334077,-0.10813641189132753,7,0.13410032996777632,1.5041118710900707,0.08915582181436423,-0.999696997221981,1.0106135675859083,0.010916570363927236,0.010916570363927236,0.07027538109169318,0.00030300277801897924,True,20260220,seed_stage1
5.310060366241047,0.16120767170581593,-0.001709586865029233,0.0980609801824522,-0.08344405292919782,7,0.6096654279945662,1.0072466767193906,0.6052791655567936,-1.00039705364149,1.0626231147498448,0.062226061108354935,0.062226061108354935,0.06570357246529021,0.0003970536414898973,True,20260220,seed_stage1
5.654186185667668,0.38652196807929706,0.013648946841945281,0.10673949848315198,-0.07029674395308377,7,0.2323402374672663,1.3059792552238352,0.17790499851963185,-0.9997873571842677,1.027597891993356,0.02781053480908824,0.02781053480908824,0.0902490629629514,0.00021264281573230015,True,20260220,seed_stage1
5.370717471412875,0.44919972219489646,0.024337165580494473,0.16185078294673164,-0.23916958470437508,7,0.5698841732709274,1.226914715508658,0.464485563721243,-0.9955890977353454,1.063397355610678,0.06780825787533251,0.06780825787533251,0.09949413968161389,0.00441090226465457,True,20260220,seed_stage1
4.379535715988151,0.48715213223425036,0.032757206248565346,0.20850190181928194,-0.2252470091658978,7,0.7159087754626823,1.23269975347432,0.5807649214213916,-0.9893905975834686,1.0835248561240907,0.09413425854062207,0.09413425854062207,0.09693485677818785,0.01060940241653141,True,20260220,seed_stage1
5.496741102698022,0.26242677361273614,-0.03831732314466403,0.05764948673619222,-0.04354136854568971,7,0.4606749549107263,1.3740208498631483,0.335275083312316,-0.9999743477478638,1.0126179921642564,0.012643644416392652,0.012643644416392652,0.05713504679151961,2.5652252136243447e-05,True,20260220,seed_stage1
5.1976859564141344,0.25928009594830176,-0.006112990452138983,0.05624869554904398,0.01851396656422906,7,0.4252763164360065,1.378257351846282,0.30856089094414485,-0.9999946632817808,1.0108653766889097,0.010870713407128973,0.010870713407128973,0.0595752595892437,5.336718219228764e-06,True,20260220,seed_stage1
4.844644443479076,0.38265468623054494,-0.0285875332161604,0.24219908570462903,-0.07973673354836472,7,0.8237897711515558,0.7068289737706243,1.1654725566171924,-0.935107646316899,1.1888930330395582,0.25378538672265916,0.25378538672265916,0.1367972674670183,0.06489235368310098,True,20260220,seed_stage1
4.56458855109817,0.3028892807450507,-0.0052313062049796685,0.1133725798485872,-0.06501933967341979,7,0.2824545318465459,1.3093548325094329,0.21572038750199599,-0.999186647816743,1.024418604730894,0.025231956914151032,0.025231956914151032,0.06553580567622933,0.0008133521832569546,True,20260220,seed_stage1
5.346243723585326,0.5029658658510232,0.020744623121444757,0.06555201536931721,-0.1573427452175301,7,0.3221868884238779,1.4114705600280995,0.22826327204264452,-0.9984580938448232,1.0269403790871205,0.028482285242297345,0.028482285242297345,0.10072535756144224,0.0015419061551767976,True,20260220,seed_stage1
5.4623789976990365,0.23305546164327262,0.02120029101344434,0.0680918909062871,-0.18255226231145386,7,0.4640396014982133,1.3114825479428116,0.35382827032361563,-0.9999485372810628,1.0075804705326599,0.007631933251597056,0.007631933251597056,0.06418291300561951,5.146271893718968e-05,True,20260220,seed_stage1
