t2,phi,band_width,band_gap,width_gap_ratio,chern_number,quantum_weight,trace_condition,valid_gapped,chern_near_target
-2.76,0.7330382858376183,24.88731212775787,2.0,12.443656063878935,1.1726204912152602,4.364498564440349,3.1918780732250887,1,1
-2.76,0.7592182246175333,24.71998295338256,2.0,12.35999147669128,1.1872050617123977,4.547646714853643,3.3604416531412458,1,1
-2.76,0.7853981633974483,24.533660457388915,2.0,12.266830228694458,1.2018335955942687,4.731433144001537,3.529599548407268,1,1
-2.76,0.8115781021773631,24.32847198166519,2.0,12.164235990832594,1.2164464809829303,4.915360102095582,3.698913621112652,1,1
-2.76,0.8377580409572781,24.10455784141141,2.0,12.052278920705705,1.230987956542283,5.0989251205264505,3.8679371639841675,1,1
-2.76,0.8639379797371931,23.862071222550806,2.0,11.931035611275403,1.2454059155268529,5.281623321824398,4.0362174062975456,1,1
-2.76,0.890117918517108,23.601178071445524,2.0,11.800589035722762,1.2596517018109792,5.4629495628381415,4.2032978610271625,1,0
-2.76,0.916297857297023,23.322056976768817,2.0,11.661028488384408,1.2736799061022124,5.642400437449555,4.368720531347343,1,0
-2.76,0.9424777960769379,23.02489904344064,2.0,11.51244952172032,1.2874481677982679,5.819476159668103,4.5320279918698345,1,0
-2.76,0.9686577348568528,22.70990775857649,2.0,11.354953879288246,1.300916985969337,5.993682343403459,4.692765357434122,1,0
-2.76,0.9948376736367678,22.377298849433558,2.0,11.188649424716779,1.314049541537787,6.16453169148489,4.850482149947103,1,0
-2.76,1.0210176124166828,22.027300133365625,2.0,11.013650066682812,1.326811531735191,6.331545603463011,5.00473407172782,1,0
-2.76,1.0471975511965976,21.66015135982096,2.0,10.83007567991048,1.3391710172298021,6.494255709280857,5.155084692051055,1,0
-2.76,1.0733774899765125,21.276104044435954,2.0,10.638052022217977,1.3510982818525652,6.652205333936431,5.301107052083866,1,0
-2.76,1.0995574287564276,20.875421295293496,2.0,10.437710647646748,1.362565704544788,6.804950896691935,5.442385192147147,1,0
-2.76,1.1257373675363425,20.458377631428675,2.0,10.229188815714338,1.373547642960258,6.952063247143365,5.578515604183107,1,0
-2.76,1.1519173063162573,20.02525879367616,2.0,10.01262939683808,1.3840203280455308,7.093128939487571,5.709108611442041,1,0
-2.76,1.1780972450961724,19.57636154796453,2.0,9.788180773982265,1.3939617688700645,7.227751445563224,5.83378967669316,1,0
-2.76,1.2042771838760873,19.111993481171996,2.0,9.555996740585998,1.403351666965166,7.355552306657053,5.9522006396918865,1,0
-2.76,1.2304571226560022,18.6324727896666,2.0,9.3162363948333,1.4121713394445605,7.4761722236243235,6.064000884179763,1,0
-2.76,1.2566370614359172,18.13812806066194,2.0,9.06906403033097,1.4204036502106887,7.589272084546533,6.1688684343358435,1,0
-2.76,1.2828170002158321,17.62929804652663,2.0,8.814649023263314,1.4280329485930097,7.69453392891808,6.266500980325071,1,0
-2.76,1.308996938995747,17.1063314321923,2.0,8.55316571609615,1.4350450148131004,7.791661847200032,6.356616832386932,1,0
-2.76,1.335176877775662,16.56958659581161,2.0,8.284793297905805,1.441427011722986,7.880382814488661,6.438955802765675,1,0
-2.76,1.361356816555577,16.019431362823354,2.0,8.009715681411677,1.4471674423157805,7.960447457008169,6.513280014692389,1,0
-2.76,1.3875367553354918,15.456242753587514,2.0,7.728121376793757,1.4522561125599405,8.031630750141238,6.579374637581298,1,0
-2.76,1.413716694115407,14.880406724758448,2.0,7.440203362379224,1.456684099159346,8.093732646750379,6.637048547591033,1,0
-2.76,1.4398966328953218,14.292317904569616,2.0,7.146158952284808,1.4604437218905655,8.146578634611153,6.686134912720587,1,0
-2.76,1.4660765716752366,13.692379322207714,2.0,6.846189661103857,1.4635285202157517,8.190020221869947,6.726491701654195,1,0
-2.76,1.4922565104551517,13.348625297788425,2.0,6.674312648894213,1.4659332339146804,8.223935349549945,6.758002115635265,1,0
-2.76,1.5184364492350666,13.303027414972437,2.0,6.6515137074862185,1.4676537875225424,8.248228730255299,6.780574942732756,1,0
-2.76,1.5446163880149815,13.247628447597547,2.0,6.623814223798774,1.4686872784014435,8.26283211236245,6.794144833961006,1,0
